nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
1_3782445_3782577,82.89670762021763,49.23134861689709,842.9938199122004,5.1983436444915405,0.5348021001804046,4.24961168384414,114.63773606448856,115.07115060115238,16.389857959178723,25.046110539510508,49.23134861689709,81.56835651356121,837.7954762677089,13241.369700673093,56.52224597405071,28.261122987025352,1.3828985415161366,0.8810020197288883,0.1944048577353391
1_3782453_3782770,219.72007728204295,109.69495971825268,7024.133558433809,2.144223644858391,0.482432016733425,6.56920018772544,549.1084026166069,549.9738222278493,36.76652578301679,51.46290958090635,109.69495971825268,205.75292821502632,7021.989334788951,302471.20513591,154.29001863411997,77.14500931705999,2.4991271139584827,0.6011114583541218,0.2319697012123308
1_37827750_37839451,8282.551832724017,4268.176486616205,5576640.696397113,62.34285536991864,0.4709498649021785,38.306066580448885,52659.01156186507,52661.26170657551,1438.954383503676,2101.735802572845,4268.176486616205,8843.317927773076,5576578.353541743,2773208484.528436,6741.582125200232,3370.791062600116,6.35782457210971,0.2287001916884612,0.1971011386635408
1_37830461_37833377,1992.1095225842184,1081.971094552628,386241.19834253046,6.834038964429127,0.488092307330571,19.24425045453108,7510.16334047476,7511.450981005521,378.4802592008602,535.1736109192317,1081.971094552628,2179.9530021727155,386234.3643035661,56421895.840048805,1644.779391253484,822.389695626742,3.76995504279924,0.3635627030080234,0.2051162250708655
1_37839508_37840513,770.694197790424,341.7649034872126,198930.43823571075,6.896721179592545,0.4351055636525253,11.732753794685598,6289.351298521174,6292.479551039162,121.9028162555868,175.37773703540515,341.7649034872126,696.6397560194748,198923.5415145312,39595298.90024602,521.2620189840696,260.6310094920348,8.16063143663558,0.2045978705645205,0.2073426768764972
1_3784031_3785107,761.4718965150755,383.8835832999529,85969.45700105936,4.116138620444443,0.4714553506741172,11.605477927694844,2733.077842662148,2734.347565305632,137.9694300837708,206.8851501304313,383.8835832999529,849.3868743709854,85965.34086243891,7476656.607892835,642.5017242405542,321.2508621202771,3.589203823765857,0.4144649383795088,0.2102749042733848
1_37842301_37842603,193.6073423582278,110.62576877251088,3036.1305786995617,3.001405544672369,0.5216744301624765,6.316225739157013,259.919987097413,260.34996255609514,32.79253733250577,55.77813267829805,110.62576877251088,223.87408010302656,3033.129173154889,67782.10300296014,168.09594742472854,84.04797371236427,1.342511001553279,0.9577744425781736,0.198315538786426
1_37842327_37849440,4808.722849068428,2636.935865758754,397045.83999697096,14.210360784489556,0.4931316292833805,30.02548022451692,10201.56590616188,10202.282988080746,876.4088462124171,1327.55813316901,2636.935865758754,5307.449036469674,397031.62963618647,104086578.1688818,3979.890903300664,1989.945451650332,2.1214709656511355,0.6386628297910285,0.2029457229777904
1_3784353_3785177,601.563311745338,303.96617291405045,67914.8476307341,10.54039982807774,0.4571422402774735,10.25320652568224,2431.674997666901,2433.150081210304,110.16467225478156,153.53237495473994,303.96617291405045,641.2833708976727,67904.30723090602,5920219.317693708,487.7509959429328,243.8754979714664,4.042259476582427,0.3671507982565357,0.2098011543673078
1_37846720_37846860,98.24083484306728,48.58667716382551,1093.5850935679598,2.546370263592446,0.4784161298616725,4.392167634608732,173.6600151278807,174.27912587989465,18.783352544677275,24.685839103951604,48.58667716382551,105.82284236955448,1091.0387233043673,30373.213717460163,81.13700326560287,40.56850163280144,1.767696858493621,0.857782218480354,0.2821371709132985
1_37849804_37850260,354.06443057721475,161.9948066457996,42238.756828464655,5.031401339537413,0.4302418435113389,7.74489830539986,1983.9107986250544,1986.084948097883,57.26322103706001,77.19810184213564,161.9948066457996,322.5185078131207,42233.72542712512,3944533.421060971,245.32040597098504,122.66020298549252,5.603247960804131,0.2904409170984834,0.1974818130408283
1_37850165_37859337,6455.098229130545,3355.369308122246,1068819.8499981673,65.66867839358657,0.4736824379942103,33.50137978510718,14720.95154475813,14721.754016973548,1169.033522554706,1726.1507643306536,3355.369308122246,6987.547554408441,1068754.1813197737,216730041.3362768,5261.396790077788,2630.698395038894,2.280515496778263,0.6316973963776257,0.1920899574018003
1_37851317_37863792,8729.362180625261,4542.753105696072,1679683.7147643578,21.859469946587623,0.4763998308944941,39.15767480606798,19777.536263771886,19778.32893471121,1552.223809502896,2330.513741341329,4542.753105696072,9679.682655142611,1679661.8552944113,391182295.4496349,7349.168913801282,3674.584456900641,2.2656336000891275,0.6350551988517609,0.1937776460725851
1_3785181_3794605,6458.350731777127,3458.86376354858,384322.7563934886,59.58896594274216,0.4864503024291748,34.138264696199165,11588.79513570632,11589.409974825818,1193.155881017555,1789.1535151940866,3458.86376354858,7367.524199099881,384263.1674275459,134314423.56459215,5578.370683905794,2789.185341952897,1.7943892515291533,0.7764794182063345,0.2099674097081088
1_3785183_3794605,6457.242912341422,3482.1699526433167,384407.2494223676,90.49785765060064,0.4864305157231665,34.1499334754468,11568.973246971393,11569.587164732817,1199.687562556268,1804.3117794583209,3482.1699526433167,7263.343593053035,384316.751564717,133855347.1623503,5459.031813594715,2729.5159067973573,1.7916273871097776,0.7714789107521554,0.2012382291823186
1_37864429_37864679,197.9407193719809,80.48853593300848,8597.293371931184,4.26689946721008,0.4226854733685986,5.669122262095305,590.0954446207213,591.2744576735709,24.613973963680174,38.769228404621416,80.48853593300848,185.5981800062472,8593.026472463975,349605.4842971753,146.82895160162576,73.41447580081288,2.98117257779478,0.5971178959759489,0.2224890239787525
1_37864432_37864677,196.27499717661817,76.57555071251372,8633.244798084294,11.530377397668236,0.4177811803824012,5.53952460585038,594.2046125706711,595.4160401535208,29.12962285279757,39.13363748105405,76.57555071251372,163.72912486257684,8621.714420686625,354520.2608720992,124.5954873815228,62.29774369076139,3.02740859059076,0.6043344864637926,0.1668436437182055
1_37866169_37866621,307.59312883674187,174.62057872962365,2980.9738774638736,3.673832214086187,0.490908235080065,7.467977445427004,395.29439997184056,395.7314309510541,48.70384997224031,69.89762042489858,174.62057872962365,379.62869993263496,2977.300045249787,156603.36544256893,309.73107950773635,154.86553975386818,1.285121034617282,1.0091659541591589,0.2281547136441549
1_37866623_37902528,26315.789203256525,12658.401868520405,31398660.41468928,26.846447013797537,0.4548093380070687,66.6452383079707,173395.63954101875,173398.05416895685,4307.392050065094,6338.639558456594,12658.401868520405,27626.926842088706,31398633.568242263,30066885189.580498,21288.287283632108,10644.143641816054,6.589034370269291,0.236292920125687,0.1920653228348363
1_37872042_37904810,24374.414608589523,11574.820612530131,28645005.391711,44.16422099042508,0.4481338393312939,63.68797146507848,167321.90598056518,167324.45909075558,3816.6946679500807,5641.002599682781,11574.820612530131,25003.40527529963,28644961.22749001,27997474610.01394,19362.40267561685,9681.201337808425,6.864653312395904,0.2294904648805416,0.192083445414283
1_37902675_37902703,28.31029867590781,7.82246973551457,322.5290426325405,0.8203034243897392,0.3414540686175467,1.774361956429092,58.86453833844648,59.906469463464056,3.0152539504202065,4.600644931130914,7.82246973551457,37.21993503921874,321.7087392081508,3588.785083576952,32.619290108087824,16.309645054043912,2.079262356512701,1.0441513440195584,0.3248009889313041
1_37903358_37904810,1119.3027351896123,505.31897870851776,93160.39739906184,15.19740293277408,0.4327098631196377,13.5376563983446,3981.289868837053,3982.660600455852,167.2858667736717,250.2729900570447,505.31897870851776,1035.4426107212123,93145.19999612906,15861585.458423369,785.1696206641676,392.5848103320838,3.556937496594801,0.4626518867317046,0.18829241753344
1_37906160_37906359,128.24472411552614,68.04159582377862,2293.113836896984,2.5455752101283844,0.5198394485734292,5.265237380517517,215.89220374012316,216.4339667092352,17.816945507579366,26.39574570691177,68.04159582377862,178.83752215123775,2290.5682616868557,46843.66194549432,152.44177644432597,76.22088822216298,1.6834392621535206,0.8365720565465544,0.2845642030056453
1_37906431_37906571,105.71424084206949,52.67216070574446,2131.069212581515,4.373858760726155,0.4445947833103686,4.166367686009397,210.8056001062932,211.5571376062436,16.09544792023265,22.33581510566296,52.67216070574446,104.03396323620998,2126.695353820789,44756.42247214708,81.69814813054703,40.84907406527351,1.9941078744653116,0.7548482598599842,0.2036725982575074
1_37906464_37906546,65.46011302296154,25.563233160178964,544.7026041678038,1.5864604843330166,0.4226492346104259,3.123844144313181,97.52786974865248,98.12074979764948,9.538589467248643,13.74208050722451,25.563233160178964,82.68175724432837,543.1161436834708,9627.681540852933,68.93967673710385,34.469838368551926,1.489882391654938,1.227245503227055,0.1861756795848141
1_37906589_37906648,38.163387848721776,29.93966366592695,605.1675925911621,2.8966338394016664,0.5240624883534775,2.8163858811289253,76.87997388752974,77.52876154078598,4.347044118194223,13.621178218761605,29.93966366592695,38.613362012217976,602.2709587517604,6010.708866048055,24.992183793456373,12.496091896728188,2.0144955210024604,0.32090505889709,0.238543728390412
1_37907896_37908027,104.75287925755116,51.90220871629115,2390.2842737711408,2.944239593852634,0.4200361871850719,3.879147102529109,225.4553941508007,226.3142749530116,12.953936913956666,18.232710326770995,51.90220871629115,135.14442506855156,2387.340034177288,51218.15104750735,116.91171474178056,58.45585737089028,2.1522596395320432,0.7032522429591066,0.2856562502929875
1_37908039_37916184,5981.818734649281,2951.7139670178235,1109620.4797353852,1.178315066887922,0.4539310624049753,31.36702127518505,15820.243209462516,15821.214342529298,1021.5452565279202,1447.0929938674435,2951.7139670178235,6467.976853510883,1109619.3014203182,250310823.2722548,5020.88385964344,2510.44192982172,2.644721264759299,0.5746001614853311,0.1935455251382166
1_37918002_37918572,379.3830407084273,211.7589928381914,21328.134256168203,12.232492446189363,0.5016917281750951,8.699890663106943,971.2653440560744,972.1169578488408,81.13852312051074,105.52562995730092,211.7589928381914,387.1482506007548,21315.901763722013,945011.3797372846,281.6226206434539,140.81131032172695,2.560117980609826,0.5177494972801945,0.194706215525016
1_37918652_37918764,75.25164307501058,39.15348309997853,1128.2390198386909,3.5021843819412743,0.5005427805625541,3.7952755528466815,129.2891568090022,129.86505790789877,17.088200699615058,22.16310253246516,39.15348309997853,76.58192793616027,1124.7368354567495,16864.933265421903,54.41882540369511,27.209412701847555,1.7180908153743195,0.8376145579252147,0.227720219685906
1_37918781_37920036,836.7692656989141,468.8031048750264,90567.27524230954,2.3842850186018145,0.5003370508798194,12.680664251758486,2675.909830738773,2676.9757179870744,163.16406269769084,250.10628558426595,468.8031048750264,943.3146958361548,90564.89095729092,7166198.994692412,693.2084102518887,346.6042051259444,3.197906448564063,0.4125320180040953,0.2190649340289405
1_37920742_37924980,2959.326967772884,1509.8422389430718,554789.8369145077,24.264484875933302,0.4774734307454336,23.075839695827785,9451.210232011865,9452.325221720455,529.6866716564977,738.2461053485513,1509.8422389430718,3221.939402101566,554765.5724296317,89346452.09717268,2483.6932967530147,1241.8466483765071,3.193702600265428,0.4600949592424617,0.2020962960394435
1_37927282_37949083,15690.107390475849,7979.00737348447,6208679.162493392,5.40427401025615,0.4631793239187593,51.8096694329402,52241.93099910635,52243.12913983236,2714.0250817960577,3924.76882968483,7979.00737348447,16929.95798766602,6208673.758219382,2729344542.3212013,13005.18915798119,6502.594578990595,3.329609523948705,0.442810968288478,0.1993146828860508
1_37927407_37939020,8276.630544635611,4208.68324643067,1031855.8219561736,35.46813447883967,0.4677426777062662,37.90789855743687,20819.68713474827,20820.58351117797,1388.3471809126377,2090.705672089069,4208.68324643067,9046.617206639386,1031820.3538216949,433496697.745936,6955.911534550318,3477.955767275159,2.51547861445166,0.5861683614950431,0.2019517966557183
1_3794611_3795217,466.871712109726,227.5040976387145,18039.72740917953,8.441905762396585,0.4333810082838777,8.602297352352998,1168.6932878421112,1169.6571587588094,69.38714177779904,99.1446233808448,227.5040976387145,497.75722272306217,18031.285503417133,1368097.8690357308,398.6125993422174,199.3062996711087,2.503242877065639,0.6144493605665758,0.2156726300184109
1_37950489_37955790,4038.679654229939,1869.6494255580783,406857.4954319798,7.958168373176081,0.43760176212102,25.469580516450065,12488.894254137378,12490.072173899878,620.8687221861082,887.5153529723244,1869.6494255580783,4085.6809313122176,406849.5372636067,156001902.90922806,3198.1655783398933,1599.0827891699466,3.092321085941305,0.521030169172894,0.2020143325227359
1_37950489_37959336,6555.7683585146,3163.112017895672,910283.8033492352,28.08818071365901,0.4498837011992276,33.1329591932754,23613.91935536736,23615.253889791857,1075.045373526806,1558.3837992059998,3163.112017895672,6798.948346204602,910255.7151685216,557680216.2793293,5240.564546998602,2620.282273499301,3.6020063650811758,0.4310156593951173,0.198665752013255
1_37956043_37959336,2329.42501726186,1211.4771262847698,186487.65852234527,4.39234105171022,0.4713609546834232,20.46160040627911,7010.458665417225,7011.5230332462415,391.1368466259643,607.6463378125609,1211.4771262847698,2417.9653917222263,186483.26618129355,49161455.245742574,1810.3190539096652,905.1595269548328,3.009523214298489,0.4784057410502779,0.201358496653439
1_37959885_37961088,771.9947692194435,451.37311896072106,15429.855545696011,5.078192276724338,0.5198653531540345,12.449652247598488,1091.7123411180294,1092.1659926402551,168.2959046185625,234.0927148692996,451.37311896072106,846.876296519177,15424.777353419287,1192826.555479874,612.7835816498774,306.3917908249387,1.4141447385995236,0.8810608019609959,0.1876834384876544
1_37963084_37963741,423.5792470928577,238.4622857791228,17556.454223671983,1.3925756778599334,0.5178094414178198,9.254376696286652,806.7597572328777,807.373496201241,89.64473416957814,116.63419654556118,238.4622857791228,488.10545512860745,17555.061647994124,651851.9623682152,371.4712585830463,185.73562929152317,1.904625315734646,0.688372069829083,0.2016689961742971
1_37965336_37965717,269.9590252223113,144.22076239697287,3176.111346726325,4.201273407062905,0.4716765191623962,6.841574129328071,425.2950337813032,425.85279799970976,46.080515257361576,64.10695627415645,144.22076239697287,283.6063865217685,3171.9100733192618,181350.60556418163,219.49943024761205,109.74971512380604,1.5754058729137603,0.8869484910796963,0.1898023515671368
1_37965889_37966721,578.9919759028371,263.93001938200354,37496.73548675176,13.702240406313331,0.4795691101481914,10.75870946577778,2038.1784322681697,2039.4029312865696,83.25038324443929,130.88853797969583,263.93001938200354,553.0361455995733,37483.033246345454,4159164.3161402526,422.1476076198774,211.0738038099387,3.520218789025505,0.4637404922937285,0.2071494000448673
1_37966757_37966840,55.31875775771769,28.254029218878298,480.0827789373689,2.622362123931609,0.506157425346263,3.2624720933311484,79.49687152482078,79.97433450557855,9.449340387134988,14.02345360597285,28.254029218878298,57.93487369401223,477.4604168134373,6395.894179610173,43.91142008803938,21.95571004401969,1.437068993360212,1.021350702979141,0.1705835682839855
1_37966897_37967061,125.76275107348096,51.48522587227163,1446.2999237526155,3.8247783357726304,0.437331400041213,4.411187990241092,184.60633616085448,185.16830499857087,22.205758180588237,28.75323808978785,51.48522587227163,127.8909045898486,1442.475145416843,34287.301176043766,99.13766650006076,49.56883325003038,1.467893589994642,1.207068945940542,0.1761472702440913
1_37967045_37967680,473.9273342131323,235.7941173336509,9894.48865024866,5.309211117548252,0.4473259605335623,8.60708372790411,777.9685931156298,778.5809258299618,75.55848976147,106.36691829584096,235.7941173336509,477.6730184505762,9889.17943913111,606188.2580662403,371.3061001547352,185.6530500773676,1.641535604624496,0.9182885491268962,0.1782775504783941
1_37967706_37969571,1249.2585973113714,692.8124479690499,28382.2226933166,15.653500670680582,0.4978953127388161,15.32885806548792,1715.6072399357308,1716.0671266186826,238.92405949724096,348.4553294344897,692.8124479690499,1462.6291839214243,28366.56919264592,2944886.3830613014,1114.1738544869345,557.0869272434672,1.3733003267922472,0.9730306617786834,0.195129808553062
1_37967864_37995992,19828.107620127405,10114.09030880876,1767558.4535504242,68.64667453827491,0.4728808978127327,59.06993597389859,39921.88386240155,39922.593502778494,3350.82957007714,4877.746880963488,10114.09030880876,21968.557582863312,1767489.806875886,1593813471.988092,17090.810701899823,8545.405350949912,2.013398586856421,0.7299768726946759,0.1975600069882402
1_37969938_37972428,1651.080488680589,875.3619774571625,21167.00442126735,13.375779039587387,0.5029030014138615,17.779294783287224,2164.116193137661,2164.5507110003145,278.7795468829842,407.2316635439116,875.3619774571625,2037.6278945728168,21153.628642227763,4685279.780491967,1630.3962310289055,815.1981155144529,1.3107272528349292,1.0753376094359492,0.2177091976320261
1_3797505_3797679,134.89700117328206,68.67525381594113,1386.8860995749317,4.559600748646711,0.4324286887475074,4.626236624614045,209.64307779511432,210.24463736100407,17.82152920411253,27.296712933061063,68.67525381594113,133.57272387610038,1382.326498826285,44202.80753906012,106.27601094303932,53.13800547151966,1.5540973926159938,0.9476355916992392,0.1830838037926196
1_37975581_37978496,1988.869132034456,1082.160394285444,93774.22506469477,16.866366746377103,0.4887199385540871,19.03947314283701,3078.0120334573285,3078.539949083105,349.76846469796715,512.426930667819,1082.160394285444,2319.235025028208,93757.35869794837,9477408.21810061,1806.808094360389,903.4040471801944,1.547619189156385,0.8837282582653511,0.2125928068636638
1_3797726_3797978,186.21369706725037,88.37327035488568,5480.315171878916,3.3563020160093835,0.4528846946359519,5.584445099756875,389.5913502874704,390.3635836523496,32.08035933066675,43.54680548388835,88.37327035488568,221.71923862044423,5476.958869862907,152383.72744190492,178.17243313655587,89.08621656827793,2.092173435269754,0.7534081029276226,0.2466119587961098
1_3797726_3797984,188.90530964480124,89.57000141814498,5326.9443096230925,2.914315338369632,0.4570190932995263,5.594074121805511,385.3226185443572,386.0686456097837,36.380154615939496,52.68183401111793,89.57000141814498,226.9137016360657,5324.029994284723,149048.9991229728,174.23186762494777,87.11593381247388,2.039765950829437,0.7733932822468432,0.2335829435089101
1_37985010_37996019,7984.195806604401,3929.625299450564,598562.6767554105,24.09556562615991,0.4596580656206144,36.80820286171404,18639.179237352702,18640.025760923658,1315.826428893561,1959.2722089753988,3929.625299450564,8553.050511628397,598538.5811897843,347450560.3678976,6593.778302652998,3296.889151326499,2.334509284195494,0.6525883659665427,0.1953478017975276
1_3798669_3816647,13114.801101947272,6395.371432183478,4428692.79915696,42.331783707349146,0.4569646122281005,47.29674506064267,55582.00319678007,55583.54900917025,2157.5745947389278,3150.5084317217334,6395.371432183478,13983.60234530566,4428650.467373253,3089530920.454831,10833.093913583923,5416.546956791963,4.238112554259577,0.3626765472615995,0.2021743559437646
1_37996271_37996660,281.3311085396816,150.8157780804404,5356.132021976185,5.161306811578414,0.4620889622722386,6.896265357390343,492.20099882381845,492.8332418575064,40.326799668225526,56.05912526430564,150.8157780804404,310.95039736752835,5350.970715164606,242884.60427977936,254.89127210322272,127.44563605161136,1.7495434521219817,0.7955001966947981,0.2065469291175555
1_37996779_37998464,1117.5658149985966,631.3290943837375,9814.256151685122,10.89879873883475,0.5028786604399722,14.492655065028575,1357.8295920659737,1358.232449096664,209.43162557874265,288.37450828019416,631.3290943837375,1360.8173192623049,9803.357352946286,1844795.3857791224,1072.4428109821106,536.2214054910553,1.2149884810745386,1.0742954567849057,0.2044580047701105
1_37998320_37998501,123.11413764906152,84.95489433670681,1381.0580489089714,3.19015400836091,0.4927676692956076,4.654308929016966,166.62348052471654,167.08313237875777,20.76533612685016,28.208031924286463,84.95489433670681,163.46950937712455,1377.8678949006105,27916.77312549749,135.26147745283808,67.63073872641904,1.353406551891538,0.6870444044054328,0.2559155448200075
1_37999342_38005959,4774.464738430518,2389.285294089226,467656.50552077015,12.357282752642211,0.4620413220865393,28.48427796754675,10818.491069830508,10819.308515981496,786.6590065559758,1168.7813570096268,2389.285294089226,5221.094511777763,467644.1482380175,117057436.76398976,4052.313154768136,2026.156577384068,2.2659065806373104,0.6614174090302208,0.1946564767408314
1_37999346_38003097,2687.689773130886,1354.8224542561077,148442.97149111677,19.967427118659423,0.4653314825132392,21.432990140901374,5278.058521966608,5278.762028603784,461.467952022267,686.1576611698179,1354.8224542561077,2886.500174749434,148423.00406399812,27865328.55462913,2200.342513579616,1100.171256789808,1.9637900827438897,0.7575895454706806,0.1834053920626239
1_38003979_38005987,1378.203281577604,788.3783156223228,66435.69908543021,5.36108901488338,0.4858983254633608,15.696166877963435,2470.03610396437,2470.651076239295,266.31024569964745,366.68510683285535,788.3783156223228,1648.8433320668933,66430.33799641533,6104116.740522387,1282.158225234038,641.079112617019,1.792214644226478,0.7163761270638367,0.2364531095426147
1_38006608_38006722,80.92084505768193,47.32295549297662,423.40771003888005,2.77464147851308,0.4737139522703773,3.808148652954376,97.87774402942708,98.30609506515482,9.671397865028414,18.74506904220292,47.32295549297662,87.5512722949664,420.63306856036695,9664.088326959258,68.80620325276348,34.40310162638174,1.209549207743171,1.029791498502583,0.151002765281173
1_38007517_38008343,547.9347816653029,315.66352800414893,20684.89970829766,5.196255156726543,0.5031012373933459,10.207927088377108,973.3808124169136,973.969847758216,109.56912615226462,156.64088054920967,315.66352800414893,608.0087946579481,20679.703453140934,948617.2643421628,451.3679141087384,225.6839570543692,1.7764537769596955,0.7158696289207376,0.206951293077174
1_38008964_38009078,79.47743313674367,38.99414556054435,687.9429140327155,5.79274233498864,0.4823172040216688,3.867572503555208,116.4872682643176,116.99706180834448,11.93145655934614,16.537369058641087,38.99414556054435,88.49030943627818,682.1501716977269,13688.312471785575,71.95294037763709,35.976470188818546,1.4656647008704624,1.0426020331511243,0.240246560094602
1_38009873_38023953,9535.239977475025,5128.27429704693,4843209.677970335,45.53773227560605,0.4922442096637794,42.193899642945055,42792.30327721634,42793.82286327806,1862.195417218704,2678.2770927698443,5128.27429704693,10346.692821315788,4843164.14023806,1831311275.25362,7668.415728545944,3834.207864272972,4.487805590452266,0.308955022954406,0.1907168255050021
1_38024574_38024688,88.43591702207159,38.85643459088184,1876.4381960798053,2.8454964671407774,0.4334588776160506,3.811739804892244,210.28816225530127,211.20846495533348,13.84733330808072,25.51468553773452,38.85643459088184,62.41504068004225,1873.5926996126648,44609.015668788335,36.90035514230773,18.450177571153866,2.377859237924995,0.707307751888538,0.1484661942030225
1_38025483_38033110,5231.949457388438,2781.1390295999217,421047.1554425573,18.809195303894235,0.4859883848984763,30.958501624075375,10236.827404922156,10237.498474273229,926.4599253439956,1394.3198717746177,2781.1390295999217,5997.81600846474,421028.34624725336,104806375.01074664,4603.4961366901225,2301.7480683450613,1.95659906279598,0.7182333932708772,0.2040083831808753
1_38025945_38026012,45.70912307323379,24.394561593966365,579.1118954291426,1.9534546621373208,0.4958893354910968,2.990756391132145,76.55408829599027,77.12327151051399,6.974179292891479,13.608312202529186,24.394561593966365,52.06034863637404,577.1584407670052,5947.9990084844585,38.45203643384485,19.226018216922427,1.6748098223922956,0.8352745863887651,0.2245932260329682
1_38035190_38044326,6366.27943781282,3312.0110354615213,1044742.6519222718,30.077274580291373,0.478406060622596,33.714240737777324,14796.582841394962,14797.39261470745,1123.521854686894,1685.514344142936,3312.0110354615213,6996.141397294078,1044712.5746476916,218962828.19379863,5310.627053151142,2655.313526575571,2.324211964920979,0.6192514383402096,0.2062969310546467
1_38039189_38065878,19226.099485654908,9375.181650091949,4524240.838981664,17.006761922446415,0.4627390320800483,57.70696860081743,57803.250236979526,57804.33313084583,3087.810675259102,4556.974565042153,9375.181650091949,20358.32732910589,4524223.832219741,3341340928.701801,15801.35276406374,7900.67638203187,3.0064990707089616,0.5112645635933905,0.1953550017913892
1_38044361_38044552,159.02404728187898,64.47754201848713,3072.52616605106,0.4295249671024435,0.4024548556895702,4.670415173515249,290.59723909009364,291.3569717306164,24.28568451793496,31.07010982889642,64.47754201848713,163.0536140703168,3072.0966410839574,84888.88497603522,131.98350424142038,65.99175212071019,1.827379217527987,0.97605715965608,0.2063288053560444
1_3804441_3804612,112.81557745864492,68.0704678797664,2168.350597462981,3.63785220955328,0.5082040496965071,4.736728288584189,187.2768200670272,187.82361486587783,21.708661545171328,29.437418106431885,68.0704678797664,132.25495355965003,2164.712745253428,35277.71030128561,102.81753545321814,51.40876772660907,1.660026250680476,0.7167749254210543,0.2246083331156374
1_38045635_38045713,48.426694927348464,33.79136034424741,652.5429358442706,1.0754049950920177,0.5437772157038506,3.323964625492972,75.93475211842541,76.41996313922589,10.804135342182224,16.865370365672376,33.79136034424741,65.82455277696285,651.4675308491785,5840.010766200644,48.95918241129047,24.479591205645235,1.5680349904602318,0.5782069806566138,0.2499020520994757
1_3804624_3804792,125.51205826079708,61.82153699633592,3485.3884515881564,1.2714222859135171,0.4488280577494816,4.624661523210643,284.8269303400696,285.6733718207989,16.14336890003948,29.01720760850425,61.82153699633592,143.58111901728236,3484.117029302243,81609.27536746439,114.56391140877813,57.281955704389055,2.2693192533600057,0.6708339115449979,0.2272536725085211
1_38048039_38073356,18404.46295173256,8941.291292335165,3745860.1241897545,93.76333740869735,0.4585481986334663,56.26385047037553,65351.14290715728,65352.43355173584,2980.3808845342933,4459.838952530226,8941.291292335165,19449.15197640175,3745766.360852346,4270940571.134049,14989.313023871524,7494.656511935762,3.550831289049119,0.4344149729488962,0.1994076004968487
1_38065880_38073356,5358.330471121376,2701.743298338959,581669.4892024349,38.58443013692968,0.4651324413015805,30.679593940180816,16773.84457254103,16774.966381241335,916.5413103389592,1374.5083340466967,2701.743298338959,5526.189343977259,581630.904772298,281399497.091777,4151.681009930562,2075.840504965281,3.1304236763565365,0.4751302829760231,0.2042544825978336
1_38073361_38074041,473.959872048913,254.5129212107601,12712.544870870992,3.214465126172908,0.4789435000450279,9.355873175923657,1012.0435294488034,1012.7874057193584,92.86095602797651,131.09396335033887,254.5129212107601,458.62053368780346,12709.33040574482,1025738.3291837485,327.5265703374646,163.7632851687323,2.13529370128693,0.650506458821011,0.1848493464605219
1_380740_401748,15535.398607019222,7448.996903747937,7428365.799603625,20.22193622036703,0.4507769756764333,50.606584372971405,59697.86400956656,59699.284829102166,2484.350983663474,3670.7941871751705,7448.996903747937,16469.453320834193,7428345.577667405,3564004609.106268,12798.659133659025,6399.329566829511,3.842699213562103,0.406366383660332,0.19657984454605
1_38074257_38075364,748.1320463590938,416.097147689891,7917.221430520565,6.9943930558874,0.4936739912836965,11.5558352676532,925.4758952552822,925.89381168898,147.4106659090656,206.1139547324917,416.097147689891,886.1683214239082,7910.227037464678,857279.3505239487,680.0543666914165,340.02718334570824,1.2370488602369878,1.0763161970121804,0.1914682152912286
1_38077578_38077773,136.19465644680326,75.53064404787204,896.3559666172825,1.8278110984564344,0.4797055555469028,4.914933953140256,175.7032231376192,176.15316810772595,22.44737894801524,30.59164131840548,75.53064404787204,155.01428151592614,894.5281555188261,31029.938634388764,124.42264019752066,62.21132009876033,1.2900889632644856,1.0357922521105305,0.1830570152103594
1_38078536_38078928,268.7157558431654,144.99571250819366,2249.9340366991155,3.7990391254322367,0.4875039782797756,6.872688506199319,335.58889609034816,336.0166705101369,50.919518217816055,77.28618838268554,144.99571250819366,325.1961309458499,2246.1349975736834,112907.20286071794,247.9099425631644,123.9549712815822,1.2488619993172745,1.1059964567629512,0.2070669371548826
1_38079009_38079130,91.9139252676648,48.16358125566349,672.3316211119834,4.288972349603233,0.44244293286616,3.8201227182911928,131.59744747981873,132.1401196686307,13.86978672440314,20.99503825434887,48.16358125566349,104.00188055400484,668.0426487623802,17461.011226040042,83.00684229965596,41.50342114982798,1.431746572639462,0.9973676127428844,0.1860399075095755
1_38079131_38079164,29.11736624707712,10.563385806445922,322.314284574112,1.7598052304043326,0.3892293429688547,2.013477336045821,55.58958471917936,56.42556523381392,2.1991410747726023,2.997758932538497,10.563385806445922,36.23687449911516,320.55447934370767,3183.8444119553906,33.239115566576665,16.619557783288332,1.9091556649550885,1.0013016215731734,0.3137457174992223
1_38079311_38087718,5818.974756590183,3091.593471171185,368534.44719486736,15.474164985087718,0.4816426920382415,32.20674750151343,10484.557163809866,10485.180706417324,1059.5338225181108,1569.5660303530206,3091.593471171185,6484.085759433687,368518.9730298823,109939014.44622606,4914.519729080666,2457.259864540333,1.801787703570248,0.7803995656106255,0.1966905131045242
