nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,class
1_101328610_101335349,0.2545095729588248,0.0247425647780593,1287.0276064365237,1.2995848013810614e-05,8823.505695913354,10866.39289496744,15.67872048572184,15.67988424304285,0.0048020109390905,0.0089843206939325,0.0247425647780593,0.0707733254220728,1287.0275934406754,245.85876987522343,0.0617890047281403,0.0308945023640701,61.60365719625948,0.0439641120696056,0.1926590913455673,Class I/LTR/Copia
1_1013347_1013476,0.0495380990761981,0.00676439071677,4.159030318060627,0.0001659460948809,854.5611180642479,353.97307713127503,0.3670971896498896,0.3685510455955214,0.0016163760653099,0.0024524122414792,0.00676439071677,0.0160313828359646,4.1588643719657465,0.1358298732095521,0.0135789705944853,0.0067894852972426,7.410401216349281,0.3495562720070599,0.1480603656506695,Class II subclass 2/Helitron/Helitron
1_101335504_101336074,0.0431585994842293,0.0056991829251041,17.823856873636178,2.1391278009473185e-05,4386.920233649336,1926.9937202805015,0.7468946530664428,0.7475530001780134,0.001454268613623,0.0025432648812509,0.0056991829251041,0.0137875971261542,17.823835482358167,0.5588354880751488,0.0112443322449032,0.0056221661224516,17.305813024339855,0.1504606428978925,0.1951910020176248,Class I/LTR/Copia
1_101339464_101339607,0.0439112720688094,0.0062568394691824,4.31814295055581,0.0002850495718838,1070.3402061855652,430.0329712905762,0.3617944011851977,0.363084224888295,0.0017244732724214,0.0025157118732088,0.0062568394691824,0.013510201903374,4.317857900983926,0.131830154362734,0.0109944900301651,0.0054972450150825,8.239214765135056,0.3122306410182854,0.1518823399013149,Class II subclass 1/TIR/MuLE-MuDR
1_101339695_101360528,0.5524903257505303,0.0323382864929217,9599.211388665017,1.0649672620239444e-06,12567.942537697914,29228.04485047631,66.50736988394463,66.50896629709122,0.0066048378717621,0.0120676867387647,0.0323382864929217,0.0859097934165797,9599.211387600048,4423.442597907615,0.073842106677815,0.0369210533389075,120.37743791006244,0.0234629052463782,0.1673216457052442,Class I/LTR/Copia
1_101360529_101361481,0.0380565096952909,0.0041015640952112,29.502049861495845,3.491287933303227e-05,8320.95925774955,4118.577717817151,0.956495842568595,0.9569996592179998,0.0009565732262575,0.0015426123810806,0.0041015640952112,0.0086721310023249,29.502014948616512,0.9158483477433678,0.0071295186212443,0.0035647593106221,25.13356716701086,0.1064979399457596,0.2373539112624164,Class I/LTR/Copia
1_101361493_101361907,0.046257894240739,0.0070781848661172,13.361509096050517,8.233787512541074e-05,2968.86262523348,1308.5780677952962,0.6571516765367947,0.6579506454355631,0.001107099167267,0.0022566629943791,0.0070781848661172,0.01488757260613,13.36142675817539,0.4328990518290742,0.0126309096117509,0.0063154548058754,14.206260084317558,0.1788614901559707,0.201966906286351,Class I/LTR/Copia
1_101361911_101362394,0.0350664113657876,0.0045262735490429,12.535427319211104,3.188964768648583e-07,4572.276634208473,1846.052766265168,0.5706799864140111,0.5712741354415793,0.0007902881851263,0.0018765982867259,0.0045262735490429,0.0122131784586199,12.535427000314629,0.326354137824524,0.0103365801718939,0.0051682900859469,16.274262583105145,0.1605460426708677,0.2292437172239498,Class I/LTR/Copia
1_101361911_101363207,0.0550024008083914,0.0056390591421419,55.06236368544392,1.026621073063072e-05,7842.081927222472,4446.522032848679,1.5298823266459858,1.5304738141324754,0.001339166796232,0.002325709337031,0.0056390591421419,0.0132590593672893,55.06235341923319,2.342350095745207,0.0109333500302582,0.0054666750151291,27.81482815587531,0.0967983108370246,0.1846051288317182,Class I/LTR/Copia
1_101362397_101363207,0.0438988824625037,0.0052117565451378,27.225664150573504,4.782943003203361e-05,6135.311839962768,2955.488192285024,0.9569489045347412,0.957541626118072,0.0011084216843415,0.0018931032662595,0.0052117565451378,0.01242382437212,27.225616321143477,0.9168859657488416,0.0105307211058605,0.0052653605529302,21.79893543650272,0.1212827322358715,0.1991682010305581,Class I/LTR/Copia
1_101363209_101374509,0.278680297867824,0.0156585944821687,2725.638444037252,1.1281305269603262e-06,13513.69303396606,23664.57868655125,25.64156197663196,25.64269683520326,0.0031308758226691,0.0057887921380571,0.0156585944821687,0.0393065470826474,2725.6384429091213,657.5479009821432,0.0335177549445902,0.0167588774722951,92.01067378216152,0.0307728956167361,0.1903748693972836,Class I/LTR/LARD
1_101363209_101385803,0.4605639761486368,0.0179150693707288,9529.39615429564,3.239723647617034e-06,16350.967632423582,45504.72579065776,63.398194925421215,63.39959808361151,0.0036311237473896,0.0066560082089473,0.0179150693707288,0.0442061660643879,9529.396151055917,4019.509037163476,0.0375501578554405,0.0187750789277202,137.6533949866736,0.0209461282280333,0.1959946085735613,Class II subclass 2/Helitron/Helitron
1_101379331_101379508,0.0425469387755101,0.0048569319015252,5.355918367346938,1.806272323882719e-05,1371.0347915067812,577.9128560200871,0.4032205544035972,0.4043775741545757,0.0012362479874416,0.0018197769639489,0.0048569319015252,0.0135376909949299,5.355900304623699,0.1635212224791393,0.011717914030981,0.0058589570154905,9.477075578365447,0.2804173036000023,0.1756329618219941,Class I/LTR/Gypsy
1_101382548_101382846,0.0403579254930605,0.005254830407515,8.091718407596787,2.131425815160511e-05,2444.7903469079997,997.5241727192468,0.4697721989042429,0.4705677493452787,0.0014811738919983,0.0025985703552208,0.005254830407515,0.0118060243740848,8.091697093338635,0.221434006723881,0.009207454018864,0.004603727009432,11.640147335744976,0.2241709609514429,0.1660976199664153,Class II subclass 2/MITE/MITE
1_101383552_101383828,0.0349778890724066,0.004513087577669,7.532420480579676,1.41847391442931e-05,2611.173394262502,1087.8267991142186,0.4538455401383196,0.4546759992777347,0.0006944880356959,0.0015563680221792,0.004513087577669,0.0109751388693675,7.532406295840532,0.2067302643192066,0.0094187708471883,0.0047093854235941,12.975212403436585,0.2013777737164901,0.2565336915194302,Class II subclass 2/MITE/MITE
1_101383882_101385878,0.0575764404547647,0.004860950798842,96.52027798541056,1.917357830444639e-06,11544.073607482998,7824.549068702676,2.160800237531716,2.1613422669488784,0.0011439567112027,0.001957106445293,0.004860950798842,0.0105660130536189,96.52027606805272,4.671400394899717,0.0086089066083259,0.0043044533041629,37.52924321935739,0.073188842828164,0.2083658258273836,Class I/LTR/Gypsy
1_101386855_101387430,0.1757718629789024,0.0202025867283374,47.78597382503527,2.438652620109265e-05,1086.6358059988554,845.1795877506958,2.004736794755462,2.006488421821611,0.003042598599392,0.0072326940670869,0.0202025867283374,0.0759336222362092,47.78594943850907,4.025995786904179,0.0687009281691222,0.0343504640845611,11.405333941280963,0.2328025454377035,0.1444821677307906,Class I/LTR/Gypsy
1_101388391_101388929,0.0802865337491646,0.0109454169854674,29.96336879037647,1.3922922699933664e-05,2225.362813954159,1290.799610153665,1.2924854044229388,1.2936927707809531,0.0025308555766978,0.0047175523189829,0.0109454169854674,0.0248828618522418,29.96335486745377,1.6736409851709002,0.0201653095332589,0.0100826547666294,16.0984083390745,0.1609483167695567,0.1574144344533892,Class I/LTR/Copia
1_101388942_101420398,0.6634074143782039,0.0262312701378491,18954.060279160945,3.853314815915127e-06,15804.265130943248,51729.36148118563,106.8701487630423,106.87184763595316,0.0056035402995141,0.01005928042794,0.0262312701378491,0.0650814928411927,18954.06027530763,11421.591817122391,0.0550222124132527,0.0275111062066263,161.09278619264325,0.0178864580506891,0.1898184504407113,Class I/LTR/Gypsy
1_101389014_101390440,0.0537110607877791,0.0058348529226271,61.68425703825274,3.60362469956129e-06,8837.410017689826,5200.07026147831,1.6338519877519688,1.634425974064336,0.0012461211390095,0.00228624211673,0.0058348529226271,0.0119595882550132,61.68425343462804,2.671348264696154,0.0096733461382831,0.0048366730691415,30.419283547714222,0.0879079773885,0.2086029357702467,Class I/LTR/Copia
1_101399957_101400473,0.0299020424230494,0.0040141458999177,12.23638510802581,2.8386939248823254e-05,5729.820421940946,2256.1204813491604,0.5389655698467508,0.5394906216710654,0.0011202732213083,0.0018789256290906,0.0040141458999177,0.0079563151354048,12.236356721086562,0.2910501308710326,0.0060773895063142,0.0030386947531571,18.024373125472483,0.1440976825133339,0.2265604964542751,Class I/LTR/Gypsy
1_10141680_10146945,0.1104620503236029,0.005747586061716,529.9093777506469,1.4162295280098724e-06,15881.774131422912,19783.418834374712,7.303589960101904,7.304283920857909,0.0012701271916574,0.0022691837862106,0.005747586061716,0.0117925726155116,529.9093763344173,53.35256359650338,0.0095233888293009,0.0047616944146504,66.11854423040083,0.0430121891428414,0.2191630694381262,Class I/LINE/L1
1_101420395_101429657,0.3429489105234386,0.0227641428103241,2535.43787697848,1.2036751507230884e-06,9000.368777832027,14925.939429254284,26.346290989731504,26.347713690868684,0.0044737600530489,0.0082322676794571,0.0227641428103241,0.0630251636279561,2535.4378757748045,694.202016735989,0.054792895948499,0.0273964479742495,76.82278666381967,0.036458805663147,0.1554267706545514,Class I/LTR/Copia
1_101427760_101447782,0.6222514398688181,0.0499638647874038,10059.769363194247,9.463104865645488e-06,10724.496410551004,23477.481379098605,71.09540054603578,71.09717622196163,0.0097348184521363,0.0178461480695723,0.0499638647874038,0.1349993743774499,10059.769353731142,5054.808466736668,0.1171532263078775,0.0585766131539387,114.25510009430268,0.0241487172455345,0.1834025739566589,Class II subclass 2/Helitron/Helitron
1_101432256_101434020,0.0747171012199788,0.00996922021722,99.45590669976976,6.7889323046128485e-06,7860.761776666529,4877.259742199376,2.368347931744639,2.369020280354846,0.0022401215169724,0.0039471043027776,0.00996922021722,0.022880706009645,99.45589991083745,5.6122570887325525,0.0189336017068673,0.0094668008534336,31.697535009714223,0.0820165147209544,0.2131574248773462,Class I/LTR/Gypsy
1_101434022_101443400,0.3242908469740461,0.0290152676681776,2378.247418841876,4.611331040833737e-06,9637.439238559398,14196.198792561474,24.55932480567137,24.560634601400725,0.0057350351076068,0.010522210238909,0.0290152676681776,0.0826548717874487,2378.247414230545,603.2247720235225,0.0721326615485396,0.0360663307742698,75.73240205461894,0.0360688555132039,0.1911728747704215,Class I/LTR/LARD
1_101444366_101448851,0.1749472279569645,0.017405532699421,567.7956528863172,2.2284307221476515e-05,8541.62338428664,8347.338936514067,8.478941111887334,8.479886947253307,0.0036960673399573,0.0064465095146183,0.017405532699421,0.0491247453563604,567.79563060201,71.90848263819701,0.0426782358417421,0.021339117920871,48.46570712153885,0.0557410506260053,0.1608549786620293,Class I/LTR/Gypsy
1_101447802_101448767,0.0502874260407668,0.0058374259547753,36.337234692986286,9.006955827099142e-06,6383.305435831471,3284.8687339904727,1.1701153292803812,1.1707233393652048,0.0012676277465431,0.0021750244112392,0.0058374259547753,0.013988658882335,36.33722568603046,1.3705931373344165,0.0118136344710958,0.0059068172355479,23.26854685964233,0.1139631256176981,0.2062725386477788,Class I/LTR/Unknown
1_101449074_101453653,0.1325397112186497,0.0089336299131664,498.42001416874336,6.063938548459961e-06,11511.015473315663,12112.263471262737,7.366351305079434,7.367156150895011,0.0019564356715701,0.0033706353688037,0.0089336299131664,0.025237660302052,498.4200081048048,54.27498975167018,0.0218670249332482,0.0109335124666241,55.5784469224263,0.0503394731745625,0.1897493697530557,Class I/LTR/Gypsy
1_101449384_101452497,0.0783405510108624,0.0047972833045231,211.21590914374517,3.0550776842095027e-06,13237.07820048665,11899.221935701991,3.786111802017806,3.7867204527414566,0.0009915524747131,0.0016543559299201,0.0047972833045231,0.0112816981476938,211.21590608866745,14.339251787210465,0.0096273422177736,0.0048136711088868,48.32888910230967,0.0582734516718268,0.200759992720226,Class I/LTR/Unknown
1_101452517_101452601,0.0336109458655562,0.0043867740658645,2.141582391433672,5.23443774519807e-05,813.2271386430681,298.2440636573131,0.2343811809599351,0.2358235403026325,0.0009917564818234,0.001787589254055,0.0043867740658645,0.0114890555957259,2.14153004705622,0.0556127421608673,0.0097014663416708,0.0048507331708354,6.973358675993825,0.3740595343022085,0.2651539128765939,Class I/LTR/Unknown
1_101452872_101453569,0.0676714455773511,0.0091245343392395,34.479708089643395,4.204800747426864e-05,3423.403544732358,1926.2543688067249,1.306532073326274,1.3074730400116803,0.0019364202310039,0.0037130321093363,0.0091245343392395,0.0192301658726211,34.47966604163592,1.7094857503573848,0.0155171337632848,0.0077585668816424,19.306992220712303,0.1344327761255599,0.1600240575182059,Class I/LTR/Unknown
1_101453876_101456963,0.0877769517900436,0.0056751577501274,234.9487764553217,3.410760008728938e-06,11715.300114237669,10787.570808505348,4.229185896734898,4.229871506838572,0.0012743573224045,0.0024339442843107,0.0056751577501274,0.0142495068081328,234.94877304456173,17.891812964364814,0.011815562523822,0.005907781261911,48.18105220662952,0.0582394314494206,0.2091081116358218,Class I/LTR/Gypsy
1_101454186_101456963,0.0807499391283176,0.0055169718608335,193.957063095528,7.408706652664627e-06,11455.116994331183,10135.57477848566,3.68108230570256,3.681745743088447,0.0010381416512501,0.0020103950555134,0.0055169718608335,0.0127140153802196,193.9570556868213,13.5552517167499,0.0107036203247061,0.005351810162353,45.586192948740766,0.0613131908115203,0.1990856669961622,Class I/LTR/Unknown
1_101456976_101460291,0.0850427875661823,0.0048543810554507,244.2101949267532,1.2994515869714486e-05,12985.620120623564,12206.567018072075,4.242041444612265,4.2426818010872855,0.0011154383139863,0.0018786352402974,0.0048543810554507,0.0122350259392703,244.21018193223733,18.000348865277253,0.0103563906989728,0.0051781953494864,49.88126055147245,0.0567097758645738,0.2029705315000005,Class I/LTR/Gypsy
1_101460295_101465735,0.1588949948471244,0.011795232168741,720.6035742647634,1.7158768028784857e-06,11407.95321092816,13252.348206577524,9.770701443205136,9.771599939822346,0.0024558651076477,0.0042531783109357,0.011795232168741,0.0285160252820071,720.6035725488866,95.48416538393607,0.0242628469710713,0.0121314234855356,61.49156210115801,0.0451655687772595,0.1807245818714856,Class I/LTR/Copia
1_101465810_101465947,0.0574485596707818,0.0059649302926169,5.653827160493827,0.0003093795311394,783.3094555873931,379.2259361703976,0.4839616968519179,0.4857641675111965,0.0011839725936501,0.0020491348340733,0.0059649302926169,0.0213308349895415,5.653517780962687,0.2359668264378458,0.0192817001554682,0.0096408500777341,8.42426162858282,0.3191386614667431,0.1848086539898547,Class II subclass 1/TIR/hAT-Ac
1_101468857_101470737,0.0856563470757752,0.0089906997519052,123.7330459408361,8.775711738344622e-06,7308.273366434988,5172.810384354436,2.8541389891721374,2.854899180686263,0.0017743927630527,0.0031341895033793,0.0089906997519052,0.0245901561262465,123.73303716512436,8.150449331883095,0.0214559666228672,0.0107279833114336,33.320811435575735,0.0805836516175837,0.2120576090128344,Class I/LTR/Copia
1_101471677_101472200,0.0284002785135627,0.0035453241838738,11.528696843881358,2.2967415843259887e-05,6114.963505858958,2364.9285166699506,0.5044001899435671,0.5048849571769761,0.0007930000304523,0.0012923539462645,0.0035453241838738,0.0073083216591163,11.528673876465517,0.254908819983597,0.0060159677128517,0.0030079838564258,17.760395895508097,0.1478287765859272,0.2080459797793292,Class II subclass 2/MITE/MITE
1_101471678_101472200,0.0281730769230769,0.0035005209071754,11.42960059171598,3.358431305577149e-06,6152.445961319684,2392.468272463779,0.500540823618756,0.5010228081537504,0.0005303393534917,0.0011342395979421,0.0035005209071754,0.0082895748331582,11.429597233284674,0.2510238542902698,0.007155335235216,0.003577667617608,17.766636742781788,0.1478753870914653,0.2513583728221331,Class II subclass 1/TIR/hAT
1_101472322_101474523,0.1214684586259285,0.0120281264025429,195.5291598707172,7.89081824249821e-06,6034.488362590737,4889.2570233497645,4.168338534085381,4.169286637937989,0.0025506911836477,0.0042176075846771,0.0120281264025429,0.0354857612936621,195.52915197989896,17.38295106928826,0.031268153708985,0.0156340768544925,34.31622152152355,0.0787654347134731,0.1713511480004154,Class I/LINE/L1
1_101474990_101475833,0.0343498552908956,0.0040422783666231,23.3170705843929,1.4169019620339134e-05,8161.121232077932,3682.133909330744,0.8033707662722149,0.803848820921051,0.0009342025754472,0.0017113180419914,0.0040422783666231,0.0084219065876939,23.31705641537328,0.6461729268961639,0.0067105885457024,0.0033552942728512,23.387893761670245,0.11317654884894,0.214564441382261,Class I/LTR/Gypsy
1_101475867_101475939,0.0289795918367346,0.0025054685997055,1.7273469387755096,1.232595164407831e-32,805.1643192488261,316.11662358025364,0.2045270649161506,0.2060038138040473,0.0005550323121214,0.0009954455128797,0.0025054685997055,0.0053840746961734,1.7273469387755096,0.0424375713018126,0.0043886291832937,0.0021943145916468,7.0576240710502685,0.3883220528473724,0.1785293164850108,Class II subclass 2/Helitron/Helitron
1_101476390_101477017,0.0431180799999999,0.006163661552453,18.34580224,2.2765355722617076e-05,4831.69318609116,2030.4302257354248,0.7329776698905516,0.7335647566245538,0.0010155699726547,0.0024195990349936,0.006163661552453,0.0159131994731667,18.345779474644274,0.5381172521616409,0.013493600438173,0.0067468002190865,16.999311423202336,0.1512505222146737,0.1984171056838461,Class II subclass 2/MITE/MITE
1_101476390_101477151,0.0504147854208001,0.0069162122765136,25.85032486750995,3.522899585423997e-05,5018.36907344283,2283.778267146204,0.9374279136960924,0.9380460660307888,0.0014249199005518,0.0023307118303337,0.0069162122765136,0.0196317840645453,25.85028963851409,0.8799304219958389,0.0173010722342116,0.0086505361171058,18.59430533863441,0.1392061379080774,0.2161994198085032,Class II subclass 1/TIR/hAT
1_101477244_101477600,0.0381116537393468,0.0057384834600424,9.067924287401446,3.576713986537465e-05,3096.165829145732,1177.33887577391,0.4810087459459591,0.4816895796143153,0.0012658561990602,0.0021904472242719,0.0057384834600424,0.0144632540780834,9.06788852026158,0.2320248511090157,0.0122728068538114,0.0061364034269057,12.621041039984062,0.201907993682977,0.1965776002468538,Class I/LTR/Gypsy
1_101477667_101478187,0.0668222000268333,0.0105882780481349,20.79219152964326,3.3058582587153904e-06,2583.97159323294,1238.6800976407274,0.912449597381677,0.9133316174980908,0.0022121279646774,0.0040667802451793,0.0105882780481349,0.0282607719988348,20.792188223785004,0.8341746435216789,0.0241939917536554,0.0120969958768277,13.654887103616334,0.1848888600753332,0.1580205214995477,Class II subclass 1/TIR/hAT-Ac
1_101478263_101478496,0.0241187384044527,0.0032066071155664,4.29978823485317,2.186458938685836e-05,3192.5384615384583,1051.0719376810869,0.2820054677821136,0.2826178582270245,0.0008477044126477,0.0013591815768914,0.0032066071155664,0.0075849578206479,4.299766370263783,0.0798728537888305,0.0062257762437564,0.0031128881218782,11.692380548812238,0.2224651683531567,0.2285058879467147,Class II subclass 1/TIR/Harbinger
1_101478627_101481904,0.132702103607016,0.0130430547474888,331.9517101334425,5.992371259482508e-06,8226.445828617216,7309.400105787826,5.799309043859755,5.8001946373663085,0.002779376934988,0.0053165772813333,0.0130430547474888,0.0352356047560779,331.9517041410712,33.642257831332884,0.0299190274747446,0.0149595137373723,43.70171147424932,0.0618999856471975,0.1692117372188079,Class II subclass 2/Helitron/Helitron
1_101479978_101482281,0.0904855720006097,0.0082982632022444,161.20501337116812,2.2531582979368053e-05,8476.489489339043,6302.187168570763,3.3596126559788027,3.3603429271875096,0.0018495637732663,0.0031901948370868,0.0082982632022444,0.0229131659345977,161.20499083958515,11.291904588299118,0.0197229710975108,0.0098614855487554,37.12871103866329,0.0733899861807913,0.1881965050352003,Class I/LTR/Gypsy
1_101482012_101482127,0.0262354138930221,0.0029080374221544,2.4535202443417687,1.7515037167164529e-06,1435.7184079601984,520.2097325878076,0.2294095040736068,0.2304313777461877,0.0007767062958043,0.0009845583926976,0.0029080374221544,0.0068095836582598,2.453518492838052,0.0530986198500062,0.0058250252655621,0.002912512632781,8.744268529898164,0.3050533137029453,0.2719076463434655,Class I/LTR/Unknown
1_101483276_101483315,0.0533235938641344,0.0046485168119902,1.7538349159970787,0.0006305070613692,231.29223744292236,119.62309931831992,0.2834712624095291,0.2873813955668362,0.0009100129479211,0.0011037127612717,0.0046485168119902,0.0124901298153313,1.7532044089357095,0.0825880665179424,0.0113864170540595,0.0056932085270297,5.316056962173222,0.5151323979552846,0.4115381281585257,Class I/LTR/Unknown
1_101483388_101484139,0.0388858486883267,0.0048959738235836,22.96060256577083,2.290149039666016e-06,6420.50193292078,2935.5098168779555,0.8381509133910989,0.8387109875687964,0.0011715033757283,0.0019809577137727,0.0048959738235836,0.0108443231616174,22.96060027562179,0.7034361206686256,0.0088633654478447,0.0044316827239223,21.554137087477443,0.1216602200929036,0.2200168992810297,Class II subclass 2/Helitron/Helitron
1_101484445_101484501,0.0576131687242798,0.0048914669188849,2.305898491083676,0.0004920832822591,312.4285714285714,144.5953114104353,0.3095756339979365,0.3124825112365796,0.0011990478546639,0.001873381906185,0.0048914669188849,0.0133470563786554,2.3054064078014167,0.0976453198287191,0.0114736744724703,0.0057368372362351,5.373348504392753,0.5109094129069572,0.1064220321258132,Class II subclass 2/Helitron/Helitron
1_10148553_10148665,0.0482644628099173,0.006747578921663,3.714380165289256,9.186910499272043e-05,759.7031963470315,305.18440863364225,0.3516031954472241,0.3532123717969545,0.0026854206232301,0.003835627163157,0.006747578921663,0.0184077014182659,3.714288296184264,0.12475897959043,0.0145720742551089,0.0072860371275544,7.284929220738714,0.3542364042122539,0.1724586163477132,Class II subclass 1/TIR/MuDR
1_10148570_10148682,0.0368595041322314,0.0061699463747388,2.9834710743801653,0.0001816165084303,994.7683109118084,367.88622114749097,0.2825549371974642,0.2838481015609433,0.0012644567509302,0.0023796499372633,0.0061699463747388,0.0117264077774011,2.983289457871735,0.0805697447597515,0.0093467578401378,0.0046733789200689,7.66572811679219,0.3258434419361618,0.2536157462338073,Class I/LINE/Unknown
1_10148683_10148699,0.2244897959183672,0.0382961264926789,2.46938775510204,0.0204081632653061,20.787878787878803,15.067381809623749,0.6237023179565763,0.6472464837793599,0.0204081632653061,0.0204081632653061,0.0382961264926789,0.0907151401614821,2.4489795918367343,0.4189280107647453,0.070306976896176,0.035153488448088,2.7783103254429324,0.8955891171081951,0.3587137169881708,Class II subclass 2/Helitron/Helitron
1_10151117_10151290,0.0304709141274238,0.0037427617167662,4.070483225607878,1.6257833796268686e-05,1870.636363636364,705.7739872516105,0.3099637319421502,0.3108740532324132,0.000679048524925,0.0011820816574689,0.0037427617167662,0.0093373508706836,4.070466967774081,0.0966426769731493,0.0081552692132146,0.0040776346066073,10.172446111919658,0.2586898045444165,0.2518862319589502,Class II subclass 1/TIR/MuDR
1_101524383_101541722,0.4003311071647,0.0169574387708117,6184.515591762438,2.1257358542682643e-06,14435.550714330238,34037.30593776481,46.96820042310145,46.96955504709548,0.0033035661697408,0.0061646524726951,0.0169574387708117,0.0451849604194894,6184.515589636702,2206.139101322132,0.0390203079467942,0.0195101539733971,117.32338452474612,0.0244872274181485,0.177815569885986,Class I/LTR/Gypsy
1_101524459_101525142,0.0303712472588251,0.0035170636244418,16.39001339051797,1.9055190386192275e-05,7474.174440894567,3095.9619850631275,0.627411690346976,0.6278728529894289,0.0006869991860159,0.0011762593794562,0.0035170636244418,0.008278626320229,16.389994335327586,0.3942243195210849,0.0071023669407728,0.0035511834703864,20.6580811449772,0.1284046060069371,0.2320498377231682,Class I/LTR/Gypsy
1_101526038_101527752,0.0680879607389292,0.0069089807365921,90.3166010677788,3.014065336371406e-05,8381.315293826805,5338.3249083968885,2.181961741105291,2.182599275594018,0.0015157811467558,0.0026427533193334,0.0069089807365921,0.0173257088477623,90.31657092712544,4.763739597823532,0.0146829555284289,0.0073414777642144,32.04621958750714,0.0841155628668535,0.1964379088086541,Class I/LTR/Gypsy
1_101527755_101557052,0.6532883856128409,0.023890876641555,17234.5764246491,8.330393890285314e-06,14947.456919564838,47906.33506052627,100.69206179502794,100.69378042687212,0.0050141660191935,0.0090391703975492,0.023890876641555,0.0634769414282518,17234.57641631871,10139.237416655133,0.0544377710307026,0.0272188855153513,154.13110658713163,0.0187521488114676,0.1679656958561061,Class I/LTR/LARD
1_10153098_10153216,0.0380499405469679,0.0064406862736911,3.340071343638525,0.0001159848950329,1016.2083333333323,386.96851913120406,0.3081262907506598,0.3094630705228455,0.0019463024211415,0.0029332269502657,0.0064406862736911,0.0122407550171409,3.339955358743492,0.0957673920174276,0.0093075280668751,0.0046537640334375,8.097944078790773,0.3077561560515017,0.2267851802662077,Class II subclass 2/MITE/MITE
1_10153131_10153187,0.0411522633744855,0.0050319044353176,1.8779149519890257,0.0001724498000265,437.4000000000003,191.65103763294567,0.252384240094577,0.2547540971580953,0.0007062101894552,0.0011804055966482,0.0050319044353176,0.0099471461945175,1.877742502188999,0.0648996500188362,0.0087667405978692,0.0043833702989346,6.132937034298225,0.4293496169843934,0.2683338113633428,Class II subclass 1/TIR/PIF-Harbinger
1_10154103_10154224,0.0266224136713508,0.0035149344800178,2.576159875714991,1.24215688946574e-05,1489.972590627765,531.755665770317,0.2347792748112035,0.2357720034454444,0.0007190376981617,0.0014059971317982,0.0035149344800178,0.0063866240619911,2.576147454146096,0.0555884376086786,0.0049806269301928,0.0024903134650964,8.818857587802276,0.2952664268587769,0.2195893775915467,Class II subclass 2/MITE/MITE
1_10155719_10155858,0.0635622569129948,0.0097196946425258,5.421759283925628,9.231850706927846e-05,718.4557138865598,333.00506959202824,0.4610628532829842,0.4627548327425069,0.0012740465984014,0.0020051501233516,0.0097196946425258,0.0277925332864889,5.421666965418559,0.2141420352265455,0.0257873831631372,0.0128936915815686,7.253720614642351,0.3503376723178935,0.185691863005032,Class II subclass 1/TIR/PIF-Harbinger
1_101560743_101560888,0.0181426964643747,0.0021629511250767,2.1771724778717787,5.944169386298953e-05,2627.319856244385,839.46208245489,0.1812128683602668,0.1818498224098049,0.0003466938672412,0.0006459202432446,0.0021629511250767,0.0040170290774934,2.177113036177916,0.0330693579104776,0.0033711088342488,0.0016855544171244,9.98819931293557,0.264546532769333,0.2621668182615316,Class I/LTR/Unknown
1_101566936_101585916,0.4708951813249836,0.0245199522962827,7671.574079180999,1.0475838877299423e-06,13433.987543045538,30984.1725903022,55.68605383653532,55.68752101575903,0.0049904144066355,0.0089817950383931,0.0245199522962827,0.0644096289609543,7671.574078133415,3101.099996880603,0.0554278339225612,0.0277139169612806,118.2557308822919,0.0240477748884319,0.1838217611476664,Class I/LTR/Copia
1_10157179_10157867,0.0558228289233227,0.0079512751568094,27.78488554938844,8.499859752314661e-06,4096.293059256444,2070.0210582783347,1.059705042335726,1.0604782675698246,0.0017800046497001,0.0030398640082237,0.0079512751568094,0.0172439970040556,27.784877049528685,1.1246141559878966,0.0142041329958319,0.0071020664979159,18.983363308070945,0.1355232404886879,0.1712446913560893,Class II subclass 1/TIR/hAT
1_101575936_101585916,0.2543583858029419,0.0135928385147137,2178.6384226898704,5.513967233314022e-07,13076.038320893966,21663.69601158256,21.80910197143644,21.810194912977703,0.0027521846504044,0.005114953243113,0.0135928385147137,0.036064783201919,2178.6384221384737,475.68460214207846,0.030949829958806,0.015474914979403,85.74162751737433,0.0331190455622924,0.1794260537079897,Class I/LTR/LARD
1_101585938_101585970,0.04,0.0019899367482941,1.1377777777777778,4.856088725820915e-05,249.99999999999997,131.83512202634202,0.2038578541321329,0.2073428562201813,0.0004244066791667,0.0005960827871528,0.0019899367482941,0.0037091791252419,1.1377292168905195,0.0429910600255427,0.003113096338089,0.0015565481690445,5.096446353303324,0.5593612776930715,0.3702750152665942,Class I/LTR/Copia
1_101587856_101588671,0.0649455572046495,0.0077041057068477,36.78653764397425,6.395174157168463e-05,4172.725766999787,2303.920268988676,1.2892086746003375,1.2900022780455167,0.0015561762245629,0.0028097054080493,0.0077041057068477,0.0192679444492794,36.78647369223268,1.6641058773626225,0.01645823904123,0.008229119520615,19.850606109020195,0.1332013644312789,0.1832611726676857,Class I/LTR/Gypsy
